Day;Hires;SundayMonthInd;MondayMonthInd;TuesdayMonthInd;WednesdayMonthInd;ThursdayMonthInd;FridayMonthInd;SaturdayMonthInd;LastSunday;LastMonday;LastTuesday;LastWednesday;LastThursday;LastFriday;LastSaturday;PenultimateSunday;PenultimateMonday;PenultimateTuesday;PenultimateWednesday;PenultimateThursday;PenultimateFriday;PenultimateSaturday;WorkingDay;BeforeHoliday;Holiday;ContributionToWorkingMonth;ContributionToMonth;MonthWorkingDayInd;ReverseMonthWorkingDayInd;Last5WDinMonthInd;Last5WDinMonth;Last4WDinMonthInd;Last4WDinMonth;tmin;tmax;tmean;hmin;hmax;hmean;pmin;pmax;pmean;wmean;wmax;gust;wdir;rain;dmin;dmax;dmean;nightmin;daymax;tc10max;tchrmax;hchrmax;tc10min;tchrmin;hchrmin;w10max;fmin;fmax;fmean;afhrs;TubeStrike;Olympics;SpecialEvent;SpecialEventName
2015-02-10;24399;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0357;7;14;0;0;0;0;4;6.7;5.37;69;92;79.1;1028;1034;1031.4;2.6;10;13;125;0;0.5;3.4;1.94;3.3;6.7;0.2;0.5;2;0.2;0.4;5;7.2;1.2;6.7;4.2;0;0;0;0;none
2015-02-11;23870;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0357;8;13;0;0;0;0;4;5.3;4.8;72;77;75;1022;1028;1024.5;2.8;10;12.1;106;0;-0.2;1.2;0.73;4.8;5.3;0.1;0.2;2;0.2;0.3;1;6.6;1.3;5.3;3.6;0;0;0;0;none
2015-02-12;23429;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0357;9;12;0;0;0;0;3.2;4.3;3.63;68;76;72.6;1015;1022;1019.3;2.2;8.5;12.3;295;0;-1.5;-0.1;-0.84;3.2;4.3;0.2;0.4;3;0.1;0.4;3;6.2;-0.4;4.2;2.8;0;0;0;0;none
2015-02-13;17836;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.05;0.0357;10;11;0;0;0;0;2.5;9.1;6.58;73;92;85.4;997;1014;1002.8;6.6;19.2;25.9;172;4.1;-0.9;6.7;4.29;2.5;9.1;0.3;1.3;9;0.4;1.2;6;14.5;-0.7;7.3;4;0;0;0;0;none
2015-02-14;14644;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.0357;0;0;0;0;0;0;4;8.3;6.83;86;96;91.2;996;1008;1001.5;4;12.1;15.2;92;2.2;3;6.6;5.48;4;8.3;0.4;1.7;3;0.3;1;5;7.9;3.1;8.2;5.2;0;0;0;0;none
2015-02-15;17253;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0.0357;0;0;0;0;0;0;1.9;8.5;5.76;75;96;89.6;1008;1016;1012.3;2.6;7.6;11.8;40;0;0.6;6.2;4.13;5.6;8.5;0.3;0.7;5;0.5;2.1;7;5.5;1.9;8.5;4.8;0;0;0;0;none
2015-02-16;16548;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.05;0.0357;11;10;0;0;0;0;1.6;8.4;5.75;84;98;92.9;1013;1022;1015.1;3.8;13.8;21;246;5.4;0.7;7;4.68;1.6;8.4;0.5;1.5;4;0.3;1.3;5;9.4;-0.2;8.4;4.1;0;0;0;0;none
2015-02-17;25288;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.05;0.0357;12;9;0;0;0;0;2.3;7.9;4.6;47;89;72.3;1023;1041;1034.7;4.3;10.9;17.5;323;0;-3.5;2.5;-0.25;2.3;7.9;0.6;1.6;9;0.5;2.3;11;7.3;-2.6;7.3;2.5;0;0;0;0;none
2015-02-18;25340;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0.05;0.0357;13;8;0;0;0;0;1.4;9.6;5.56;55;81;70.6;1031;1042;1036;6.1;14.3;19.7;227;0;-2;2.2;0.5;1.4;9.6;0.6;2.5;8;0.4;1.2;10;10.9;-1.6;9.2;3;0;0;0;0;none
2015-02-19;17081;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0.05;0.0357;14;7;0;0;0;0;4.8;8.5;6.71;74;95;83.7;1010;1030;1020.5;8.3;17.8;25.1;209;6.5;1.1;6.7;4.1;4.8;8.5;0.3;1.3;7;0.2;0.7;6;14.1;0;6.6;3.5;0;0;0;0;none
2015-02-20;21014;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0.05;0.0357;15;6;0;0;0;0;3.6;7.3;5.81;72;96;86.7;1000;1011;1005.3;3;9.2;12.5;291;1.5;0.5;6.6;3.71;5.3;6.7;0.3;0.6;4;0.3;0.8;6;6.2;0.3;7.2;4.6;0;0;0;0;none
2015-02-21;16490;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0.0357;0;0;0;0;0;0;1.7;6.3;3.63;57;94;78.5;998;1007;1001.4;4.6;14.5;17.5;296;1.9;-2.5;3;0.06;1.8;6.3;0.4;1.3;8;0.5;1.2;15;8.2;-2.2;5.3;1.1;0;0;0;0;none
2015-02-22;9214;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0357;0;0;0;0;0;0;-0.8;9.2;4.02;65;97;85.5;989;1009;1002.1;7.9;21.5;33.7;223;5.7;-2.4;8.6;1.75;-0.8;7;0.5;2.4;14;0.3;1.3;9;16.4;-4.8;7.1;0.6;3.1;0;0;0;none
2015-02-23;21857;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0357;16;5;1;1;0;0;4.1;9;5.93;49;89;69.7;990;992;990.4;8.7;19.4;27.3;238;0.6;-2.3;7.3;0.67;4.1;8.1;0.5;1.3;8;0.7;1.4;14;15.3;-1.4;6.3;2.3;0;0;0;0;none
2015-02-24;23758;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0357;17;4;2;1;1;1;3.9;9.1;6.39;41;83;65.7;991;1013;1003.5;7.4;17;24.4;256;0.2;-4;2.7;0.15;3.9;9.1;0.5;2;7;0.3;1.2;11;12.9;-0.5;7.2;3.3;0;0;0;0;none
2015-02-25;21708;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0357;18;3;3;1;2;1;5;10.9;8.51;67;93;79;1011;1016;1013.7;4;9.4;12.8;247;2.2;0.2;8;5.01;5;10.9;0.4;1.2;4;0.2;0.4;13;6.8;1.1;10.9;7.5;0;0;0;0;none
2015-02-26;20131;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0357;19;2;4;1;3;1;3.2;11.3;8.62;62;96;84.1;1009;1015;1011.8;6;14.3;20.1;263;5.7;-1.9;10.5;6;9.6;11.3;0.1;0.4;6;1.5;3.1;19;10.4;-0.1;12.8;7.7;0;0;0;0;none
2015-02-27;24540;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0.05;0.0357;20;1;5;1;4;1;1.1;8.5;5.03;49;84;66.6;1015;1021;1018.5;4.5;13.5;17;260;0;-2.3;1.7;-0.91;1.1;8.5;0.5;1.9;7;0.3;0.8;14;8;-2.6;8;2.8;0;0;0;0;none
2015-02-28;13677;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0.0357;0;0;0;0;0;0;5.8;10.4;8.17;73;96;86.6;995;1017;1007.1;9.4;18.5;24.6;206;3.5;1.7;9.8;6.02;5.3;9.8;0.2;0.8;9;0.1;0.4;4;13;1.6;11.6;5.1;0;0;0;0;none
2015-03-01;15817;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0323;0;0;0;0;0;0;4.8;10.9;8.49;47;96;67.6;995;1003;999.1;10.1;21.5;29.7;251;3.3;-0.8;10.1;2.61;7.2;10.9;0.4;1.2;21;0.8;2.4;24;18.1;0.6;12;6.1;0;0;0;0;none
2015-03-02;22379;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;1;22;0;0;0;0;2.6;8.4;5.27;37;85;62.3;1000;1015;1007.3;8.6;21.3;35.1;253;0;-6;1.6;-1.92;2.6;8.4;0.5;1.4;11;0.3;1;17;15.3;-2.4;5.8;1.6;0;0;0;0;none
2015-03-03;24001;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;2;21;0;0;0;0;3.6;8.8;5.62;42;81;62.9;1011;1021;1014.9;7.4;17.5;28.4;247;0;-3.8;3.1;-1.15;3.6;8.8;0.5;1.5;11;1.2;1.9;17;13.9;-0.8;6.3;2.4;0;0;0;0;none
2015-03-04;24544;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;3;20;0;0;0;0;2.1;9.7;5.64;43;81;62.5;1021;1038;1028.8;6;13.7;19.4;293;0;-2.5;0.6;-1.23;2.1;9.7;0.5;1.6;5;0.3;1.3;12;10.6;-2.7;8.9;2.9;0;0;0;0;none
2015-03-05;24959;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;4;19;0;0;0;0;1.4;10.8;6.58;51;78;63.5;1036;1040;1037.9;5.1;12.3;19.7;269;0;-2.9;3.2;-0.02;1.4;10.8;0.5;2.1;4;0.4;1.3;8;8.8;-2.2;10.8;4.9;0;0;0;0;none
2015-03-06;25527;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.0455;0.0323;5;18;0;0;0;0;6.3;12.3;8.72;52;69;59.5;1029;1036;1032.8;7.2;16.1;20.8;229;0;0;3;1.2;6.3;12.3;0.5;1.8;7;0.3;1.3;7;12.6;3.3;12.3;7;0;0;0;0;none
2015-03-07;27754;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.0323;0;0;0;0;0;0;7.1;15.8;10.35;40;81;62.9;1021;1029;1024.6;8.1;15.9;25.3;216;0;1.7;4.8;3.31;7.1;15.8;0.5;1.8;10;0.4;1.9;8;12.6;3.7;15.8;8.9;0;0;0;0;none
2015-03-08;20207;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0323;0;0;0;0;0;0;5.5;12.8;9.4;70;87;78.1;1021;1028;1022.7;5.9;13.7;19.7;258;0;2;8;5.74;7.1;12.8;0.4;1.3;4;0.8;2.5;5;10.8;3.7;13.1;8.3;0;0;0;0;none
2015-03-09;24230;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;6;17;0;0;0;0;2;10.3;7.42;71;93;84.6;1021;1029;1024.7;5.5;14.3;22.3;186;0;-0.2;9.2;4.97;2;10;1;3.8;9;0.4;1.3;14;11.5;-0.6;11.2;6;0;0;0;0;none
2015-03-10;27878;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;7;16;0;0;0;0;4.6;11.1;7.87;43;92;66.9;1024;1031;1029.4;3.3;10;13;352;0;-2.2;7.4;1.61;4.6;11.1;0.6;1.9;8;0.5;2.2;19;8.6;2;11.1;6.9;0;0;0;0;none
2015-03-11;27610;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;8;15;0;0;0;0;3.9;13.3;8.86;46;85;67.1;1026;1031;1028.3;4.9;13.2;19.9;160;0;0.6;5.2;2.82;3.9;13.3;0.6;2.5;6;0.2;1;11;10.5;0.5;13.3;8;0;0;0;0;none
2015-03-12;28324;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;9;14;0;0;0;0;5.9;14.6;10.7;28;76;49.9;1021;1029;1024.8;5.4;17;22.3;142;0;-4.6;4.8;-0.09;5.9;14.6;0.6;2.7;4;0.3;1.4;13;12.9;4.1;14.6;10.4;0;0;0;0;none
2015-03-13;25840;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.0455;0.0323;10;13;0;0;0;0;3.4;11.3;8.47;37;76;51.8;1020;1028;1022.6;5.3;14.5;17.8;86;0;-3.2;0.8;-1.23;6.7;11.3;0.4;1.4;12;0.4;1.8;12;10.3;-1.4;11.3;7.3;0;0;0;0;none
2015-03-14;18270;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.0323;0;0;0;0;0;0;2.3;8.5;5.36;48;78;64.6;1028;1031;1029.6;7.1;13;19.7;39;0;-2.8;2.4;-0.91;2.3;8.5;0.6;1.9;13;0.4;1.2;22;10;-2.8;6.9;2.2;0;0;0;0;none
2015-03-15;10744;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0323;0;0;0;0;0;0;4.6;6.8;5.56;70;93;82.8;1025;1030;1027.2;6.1;11.4;14.7;51;0.2;1.6;3.9;2.82;4.6;6.8;0.2;0.6;9;0.2;0.6;7;8.8;0.4;5.5;2.8;0;0;0;0;none
2015-03-16;19950;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;11;12;0;0;0;0;4.6;8.6;6.3;62;96;82.1;1022;1025;1022.9;4.3;10.7;15.4;79;2.8;1.6;6;3.35;4.6;8.6;0.4;1.4;5;0.2;0.6;15;8.4;0.5;8;4.4;0;0;0;0;none
2015-03-17;25956;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;12;11;0;0;0;0;5.3;11.8;8.06;65;95;83.3;1023;1028;1024.6;3.7;9.8;12.8;51;0;3.1;7.7;5.28;5.3;11.8;0.5;2.1;6;0.3;1;11;7.4;3.1;11.8;7.2;0;0;0;0;none
2015-03-18;26618;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0.0455;0.0323;13;10;0;0;0;0;3.5;9.9;6.34;61;96;81.5;1028;1033;1030.8;5.6;12.1;15.6;29;0;2.3;4.8;3.25;3.5;9.9;0.7;2.5;5;0.3;1.2;13;9.8;-0.9;8.3;4;0;0;0;0;none
2015-03-19;24241;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0.0455;0.0323;14;9;0;0;0;0;5.5;7.7;6.33;75;88;82.6;1030;1033;1031.6;6.4;12.8;17.6;26;0;2.5;4.4;3.55;5.5;7.7;0.2;0.7;2;0.2;0.5;7;9.4;0.8;6.2;3.7;0;0;0;0;none
2015-03-20;25424;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0.0455;0.0323;15;8;0;0;0;0;4.5;11.6;7.38;55;92;77;1022;1031;1026.9;3.6;9.2;14.5;5;0;2.4;5.1;3.41;4.5;11.6;0.6;2.1;5;0.3;1;11;7;1;11.6;6.1;0;0;0;0;none
2015-03-21;16304;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0.0323;0;0;0;0;0;0;4.8;8.8;6.73;54;86;72.5;1022;1028;1025.3;7;15;25.1;12;0;-1.2;4.1;2.03;5.6;7.7;0.4;0.9;9;0.4;1.1;14;13.3;1.3;7.2;4;0;0;0;0;none
2015-03-22;18782;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0.0323;0;0;0;0;0;0;3.3;8.1;5.53;53;83;64.3;1021;1029;1025.5;4.7;10.9;14.5;80;0;-1.7;2.3;-0.8;3.3;8.1;0.7;2.2;4;0.4;1;9;8.1;-1;7.9;3.3;0;0;0;0;none
2015-03-23;25741;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.0455;0.0323;16;7;0;0;0;0;2.2;11.1;7.42;47;81;64.3;1011;1021;1015;4.5;12.5;16.8;262;0.1;-1.7;4.7;0.84;2.2;11.1;0.5;1.8;15;0.3;1;8;9.2;-1;11.1;6;0;0;0;0;none
2015-03-24;24161;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.0455;0.0323;17;6;0;0;0;0;2;9;6.32;52;84;71;1008;1011;1009.2;3.3;9.2;13.5;351;2.6;-1.6;4.7;1.3;4.7;9;0.7;2.3;9;0.5;1.5;11;7;-0.4;9;5;0;0;0;0;none
2015-03-25;25779;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;18;5;1;1;0;0;1;9.2;4.71;45;89;69.5;1009;1011;1010.1;3.1;8.1;10.9;329;0;-4.1;3.2;-0.77;1;9.2;0.6;2.2;8;0.7;2.7;18;6.5;-2.8;9.2;3.3;0;0;0;0;none
2015-03-26;20415;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;19;4;2;1;1;1;4.4;11.8;7.58;46;95;70.7;1000;1014;1005.5;6.9;16.8;25.1;258;6.3;-1.8;9.1;2.14;2.3;11.8;0.7;2.4;6;0.3;1.2;26;13;-0.9;11.8;5.6;0;0;0;0;none
2015-03-27;26567;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0.0455;0.0323;20;3;3;1;2;1;3.3;12.4;8.01;40;76;58.4;1014;1021;1019;5;10.5;15.6;254;0;-1.7;3.3;0.01;3.3;12.4;0.5;1.9;8;0.4;1.2;14;9;-0.9;12.4;6.6;0;0;0;0;none
2015-03-28;19242;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0.0323;0;0;0;0;0;0;7.6;13.9;11.09;64;93;80.4;1006;1019;1010.8;8.4;19.7;29.4;225;0.3;3.3;10.8;7.76;7.5;13.9;0.4;1.2;6;0.4;1.2;11;14.6;5.2;15;11.1;0;0;0;0;none
2015-03-29;8987;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0323;0;0;0;0;0;0;8.6;13.8;10.63;50;94;77.9;993;1007;999.5;10;27.3;42;254;5.4;1.9;10.9;6.79;9.4;13.8;0.3;1.4;19;1;2;20;19;5.3;14.3;10.1;0;0;0;0;none
2015-03-30;22235;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;21;2;4;1;3;1;5.7;11.9;8.78;37;93;65.9;999;1011;1006.2;7.7;19.2;28.4;257;0.6;-3.3;10.5;2.24;5.7;11.5;0.4;1.4;17;0.3;1;13;14;1.6;13.4;7.1;0;0;0;0;none
2015-03-31;22898;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;22;1;5;1;4;1;6.2;12.8;10.42;37;90;56.3;995;1017;1006.4;12.7;30.1;39.8;286;0.7;-3;10.2;1.63;9.6;12.8;0.5;0.8;17;1;2.2;25;21.3;1.7;13.6;9.9;0;0;0;0;none
2015-04-01;23677;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0333;1;20;0;0;0;0;4.2;10.8;7.62;43;87;56.3;1017;1025;1022.1;9.2;17.6;28.6;269;1.7;-3.4;5.5;-0.72;4.2;10.8;0.5;2.1;13;0.4;1.1;7;13.5;-0.9;10.8;4.7;0;0;0;0;none
2015-04-02;22818;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.05;0.0333;2;19;0;0;0;0;5.7;11.4;8.64;40;95;66.5;1013;1023;1019.5;5.2;16.1;22.5;288;2.2;-2.5;8.4;2.07;5.7;11.4;0.3;1.1;13;1;2.5;22;12;1.9;11.4;7.1;0;0;0;0;none
2015-04-03;11503;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.0333;0;0;0;0;0;0;6.7;12.1;9.28;68;94;87;1013;1022;1015.5;2.8;8.7;12.8;130;5.2;2.7;9.7;7.19;6.7;12.1;0.4;1.5;8;0.3;1;6;6.8;3.7;13;9;0;0;0;0;none
2015-04-04;13828;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.0333;0;0;0;0;0;0;6.4;9.6;8.15;71;95;81.6;1016;1026;1021.2;4.9;13.8;22.5;21;0.2;2.9;8.7;5.14;7.8;8.9;0.5;0.5;3;0.3;1;8;11.9;3.9;10.3;6.6;0;0;0;0;none
2015-04-05;19685;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.0333;0;0;0;0;0;0;4.8;12.4;8.54;52;86;71.4;1025;1029;1026.8;1.9;8.1;9.7;67;0;0.5;5.9;3.41;5.4;12.4;0.5;1.6;5;0.4;1.8;9;5.3;4.4;12.4;8.4;0;0;0;0;none
2015-04-06;25724;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0333;0;0;0;0;0;0;3.3;16;9.23;54;88;72.6;1029;1036;1031.1;4;11.4;17;11;0;0.2;8.4;4.38;3.3;16;0.7;3.3;6;0.5;1.4;17;9.6;1.1;16.1;8.8;0;0;0;0;none
2015-04-07;29525;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0333;3;18;0;0;0;0;2.1;17.4;10.45;46;89;65.3;1033;1038;1035;2;6.9;8.1;215;0;-0.1;6.1;3.8;2.1;17.4;0.9;4.3;9;0.6;3.1;14;4.4;2.1;17.4;10.3;0;0;0;0;none
2015-04-08;30882;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0333;4;17;0;0;0;0;5.4;16.3;10.95;53;92;71.9;1030;1034;1031.8;2.2;10.2;13.2;83;0;3.6;9.3;5.81;5.4;16.3;0.6;2.5;5;0.3;1.4;9;8.3;5.4;16.6;11;0;0;0;0;none
2015-04-09;31671;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0333;5;16;0;0;0;0;6.2;17;11.1;44;94;70.6;1023;1030;1026.6;2.6;8.1;10.9;94;0;3.9;8.8;5.42;6.2;17;0.7;2.6;8;0.4;1.9;18;6.5;3.9;17;10.8;0;0;0;0;none
2015-04-10;32299;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.05;0.0333;6;15;0;0;0;0;5.6;20.8;13.25;32;89;60.2;1013;1024;1017.1;3.8;10.7;16.6;153;0;2.7;8.1;4.68;5.6;20.8;0.7;3.2;9;0.5;1.9;18;8.8;4.6;20.8;13.2;0;0;0;0;none
2015-04-11;25415;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.0333;0;0;0;0;0;0;8.1;13.7;11.35;34;81;56;1011;1027;1017.2;7.7;15.4;24.2;255;0.7;-4.4;7.7;2.15;10.5;13.7;0.6;1.7;9;0.8;2.1;27;12.4;5.5;13.7;11.1;0;0;0;0;none
2015-04-12;29457;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0333;0;0;0;0;0;0;3.3;17.7;11.21;35;75;53.8;1023;1028;1025.4;7.8;20.6;29.9;242;0;-2.9;7;1.78;3.3;17.7;0.6;2.3;15;2;5.1;17;16.2;0.3;17.7;10.4;0;0;0;0;none
2015-04-13;28203;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0333;7;14;0;0;0;0;6.6;16.6;11.14;50;74;65.2;1029;1032;1029.9;3.7;9.8;13.7;283;0;1.4;7.2;4.76;6.6;16.6;0.5;2;7;0.3;1.6;6;7.6;4.9;16.6;11;0;0;0;0;none
2015-04-14;34830;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0333;8;13;0;0;0;0;7.5;21.8;14.76;35;85;59.8;1022;1029;1025.2;7;17;20.1;245;0;5;8.5;6.24;7.5;21.8;0.6;2.6;7;0.5;1.9;9;12.8;4.2;21.8;14.1;0;0;0;0;none
2015-04-15;37709;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0333;9;12;0;0;0;0;10.1;24.2;17.28;27;70;48;1013;1022;1016.5;5;12.8;16.8;284;0;2.7;7.9;5.39;10.1;24.2;0.6;3.1;11;0.8;3.6;9;8.5;10.1;24.2;17.3;0;0;0;0;none
2015-04-16;30656;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0333;10;11;0;0;0;0;8.1;15.9;11.61;38;86;60.3;1012;1016;1014.3;5.8;13;17.6;81;0;-2.5;7.3;3.69;8.1;15.9;0.7;2.6;10;0.5;1.9;14;10.2;5.6;15.9;11.1;0;0;0;0;none
2015-04-17;30001;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0.05;0.0333;11;10;0;0;0;0;7.3;14.5;10.43;36;75;57.3;1015;1026;1019.1;6.9;15.6;20.6;74;0;-0.9;4.7;1.94;7.6;14.5;0.6;2.5;10;0.4;1.3;22;11.1;4;14.5;9.2;0;0;0;0;none
2015-04-18;29846;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0.0333;0;0;0;0;0;0;4.4;14.4;9.41;36;86;59.2;1026;1029;1027.1;7.4;14.5;21.5;71;0;-2.5;4.4;1.21;4.4;14.4;0.6;2.3;14;0.4;1.5;11;12;0.6;14.4;7.9;0;0;0;0;none
2015-04-19;19906;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0.0333;0;0;0;0;0;0;4.4;11.3;7.72;49;77;64.9;1022;1028;1024.8;4.4;9.2;13;40;0;-0.3;3.7;1.4;4.4;11.3;0.5;1.6;8;0.3;1.5;8;6.9;0.4;11.3;6.3;0;0;0;0;none
2015-04-20;32163;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.05;0.0333;12;9;0;0;0;0;3.7;17.8;10.83;35;88;59.5;1025;1033;1028.8;4.2;10.7;14.7;63;0;0;6.7;2.38;3.7;17.8;0.6;2.8;7;0.6;2.5;16;7.9;0.6;17.8;10.4;0;0;0;0;none
2015-04-21;35103;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.05;0.0333;13;8;0;0;0;0;4.1;18.4;11.46;34;76;54.6;1032;1034;1033;4.5;11.2;15.4;56;0;-0.3;4.3;2.12;4.1;18.4;0.7;3;10;0.6;2;11;7.9;1.9;18.4;11;0;0;0;0;none
